id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
360384692018614274,360384692018614274,2013-07-25 16:03:00 EAT,2013-07-25,16:03:00,+0300,37758020,ayarane,Yoshi Ayarane,,Dear YouTube: I speak French as a second language. Stop feeding me Spanish-language pre rolls. They are literally gibberish to me. &gt;:(,en,[],[],[],0,0,0,[],[],https://twitter.com/ayarane/status/360384692018614274,False,,0,,,,,,,,[],,,,
360128156780335104,360126444980011008,2013-07-24 23:03:38 EAT,2013-07-24,23:03:38,+0300,145044735,mt_winston,Micah Winston,,@BobDaigno I've been in French for past 13 years or something. So I'm fluent but only as a second language.,en,[],[],[],1,0,0,[],[],https://twitter.com/mt_winston/status/360128156780335104,False,,0,,,,,,,,[],,,,
360112444737204224,360112444737204224,2013-07-24 22:01:12 EAT,2013-07-24,22:01:12,+0300,254657952,gtatopemployers,GTA Top Employers,,Assistant Professor - Teaching and Learning French as a Second Language (Didactique du FLS/FLE)  http://t.co/sHSuDNyd8d #toronto #job #jobs,en,[],['http://bit.ly/13aWjFR'],[],0,0,0,"['toronto', 'job', 'jobs']",[],https://twitter.com/GTATopEmployers/status/360112444737204224,False,,0,,,,,,,,[],,,,
360111587715072000,360111587715072000,2013-07-24 21:57:47 EAT,2013-07-24,21:57:47,+0300,431597692,familyjobs,Family-Friendly Jobs,,Assistant Professor - Teaching and Learning French as a Second Language (Didactique du FLS/FLE)  http://t.co/a6Wvn8wbyC #familyfriendly #job,en,[],['http://bit.ly/13aVKMf'],[],0,0,0,"['familyfriendly', 'job']",[],https://twitter.com/FamilyJobs/status/360111587715072000,False,,0,,,,,,,,[],,,,
360094289595867136,360094289595867136,2013-07-24 20:49:03 EAT,2013-07-24,20:49:03,+0300,19777127,rfpbidscanada,RFP - Canada,,#RFP: Language training �?? French as a second language (001 2013/07/23)...  http://t.co/W05lxw8l08,en,[],['http://bit.ly/11e3Vut'],[],0,0,0,['rfp'],[],https://twitter.com/RFPbidsCanada/status/360094289595867136,False,,0,,,,,,,,[],,,,
360066002249199617,360066002249199617,2013-07-24 18:56:39 EAT,2013-07-24,18:56:39,+0300,253503696,langcanada_ca,LangCanada.ca,,Assistant Professor - Teaching and Learning French as a Second Language (Didactique du FLS/FLE) Job in Toronto at UT  http://t.co/kvlgJ66ihX,en,[],['http://bit.ly/13an3q2'],[],0,0,0,[],[],https://twitter.com/LangCanada_ca/status/360066002249199617,False,,0,,,,,,,,[],,,,
360061805265039360,359861247434436608,2013-07-24 18:39:58 EAT,2013-07-24,18:39:58,+0300,481562277,emartzandcrafts,Emily Artz,,@ToriRoper French. It's spoken as a first or second language in a large number of countries.,en,[],[],[],0,0,0,[],[],https://twitter.com/emartzandcrafts/status/360061805265039360,False,,0,,,,,,,,[],,,,
359874205543710720,359872824640409600,2013-07-24 06:14:31 EAT,2013-07-24,06:14:31,+0300,1317174764,larsverdi,lars,,@gomezjaureguis english we learn french as a second language in canada sweg,en,[],[],[],1,0,0,[],[],https://twitter.com/larsverdi/status/359874205543710720,False,,0,,,,,,,,[],,,,
359846346104123393,359697355160817664,2013-07-24 04:23:49 EAT,2013-07-24,04:23:49,+0300,498116251,cest_nat_,Natalie,,"@EGilman_Design That's amazing, I love it! You have the choice between French and Spanish as a second language in high school?",en,[],[],[],1,0,0,[],[],https://twitter.com/cest_nat_/status/359846346104123393,False,,0,,,,,,,,[],,,,
359845184781029378,359745219996028928,2013-07-24 04:19:12 EAT,2013-07-24,04:19:12,+0300,452594417,y_sotomayor,Yadiel Sotomayor,,"@SinaBahram BTW, those stand for English as a Second language, French as a second language, and Italian as a sec on language",en,[],[],[],2,0,0,[],[],https://twitter.com/y_sotomayor/status/359845184781029378,False,,0,,,,,,,,[],,,,
359718591031025664,359718591031025664,2013-07-23 19:56:10 EAT,2013-07-23,19:56:10,+0300,746000640,sonjabells,Sonja ☪,,Goin to take french as a second language this year #fuckit #mightaswell,en,[],[],[],0,0,0,"['fuckit', 'mightaswell']",[],https://twitter.com/sonjabells/status/359718591031025664,False,,0,,,,,,,,[],,,,
359412454058508288,359412454058508288,2013-07-22 23:39:41 EAT,2013-07-22,23:39:41,+0300,1498514174,therealindii_,Chava❤,,i'm french girl. hello :) — Hi i mean Bonjour. I take up french as a second language but i only know a little of...  http://t.co/gexVKULSah,en,[],['http://ask.fm/a/57b8go0k'],[],0,0,0,[],[],https://twitter.com/therealindii_/status/359412454058508288,False,,0,,,,,,,,[],,,,
359365551203684353,359365551203684353,2013-07-22 20:33:18 EAT,2013-07-22,20:33:18,+0300,427241816,lil_bilinguals,Little Bilinguals London,,More people are now interested in learning Spanish than French as a second language since 2002. #NoJoke  -  http://t.co/isOlN56UWo,en,[],['http://ow.ly/mXiZq'],[],0,0,0,['nojoke'],[],https://twitter.com/lil_bilinguals/status/359365551203684353,False,,0,,,,,,,,[],,,,
359343578448805888,359173389300150273,2013-07-22 19:06:00 EAT,2013-07-22,19:06:00,+0300,63876273,rolat,Rola Tibshirani #Goalsproject,,@MmeNero @theprofspage @DrHancockRQMS @dandanscience French as a second language 1/2 of the day  4 Ss in French.,en,"[{'screen_name': 'theprofspage', 'name': 'melinda bailey', 'id': '81442940'}, {'screen_name': 'dandanscience', 'name': 'dan curcio', 'id': '532557714'}]",[],[],0,0,0,[],[],https://twitter.com/rolat/status/359343578448805888,False,,0,,,,,,,,[],,,,
359313036198150145,359313036198150145,2013-07-22 17:04:38 EAT,2013-07-22,17:04:38,+0300,95489684,rosmith11,Robert Smith,,Assistant Professor Teaching and Learning French as a Second Language (Didactique du FLS/FLE) University of Toronto  http://t.co/LZrE3DYhuz,en,[],['http://bit.ly/12HbiIK'],[],0,0,0,[],[],https://twitter.com/rosmith11/status/359313036198150145,False,,0,,,,,,,,[],,,,
359114305603518465,359114305603518465,2013-07-22 03:54:57 EAT,2013-07-22,03:54:57,+0300,19777127,rfpbidscanada,RFP - Canada,,#RFP: Language training �?? French as a second language (001 2013/06/24)...  http://t.co/HCvWt9WvVe,en,[],['http://bit.ly/17wua0e'],[],0,0,0,['rfp'],[],https://twitter.com/RFPbidsCanada/status/359114305603518465,False,,0,,,,,,,,[],,,,
358124830572281856,358113163264274432,2013-07-19 10:23:07 EAT,2013-07-19,10:23:07,+0300,290738010,jameymphoto,Jamey M.,,@erindrought Haha. French is my second language. I'm learning Spanish as a useful third. Those three will get me by nearly anywhere.,en,[],[],[],0,0,0,[],[],https://twitter.com/JameyMPhoto/status/358124830572281856,False,,0,,,,,,,,[],,,,
357961834902462464,357961834902462464,2013-07-18 23:35:26 EAT,2013-07-18,23:35:26,+0300,938219030,highedcareersca,Higher Ed Careers Ca,,"Assistant Professor, Teaching and Learning French as a Second Language  http://t.co/AIwB4PEk2x",en,[],['http://wp.me/p2STGm-5Zj'],[],0,0,0,[],[],https://twitter.com/HighEdCareersCA/status/357961834902462464,False,,0,,,,,,,,[],,,,
357863267521142785,357846115091107840,2013-07-18 17:03:46 EAT,2013-07-18,17:03:46,+0300,1502596350,boyfriendmahone,Austin Mahone,,"@austinfangiiirl my first language is dutch, and i speak deutch, french and englisch as a second language.",en,[],[],[],1,0,0,[],[],https://twitter.com/BoyfriendMahone/status/357863267521142785,False,,0,,,,,,,,[],,,,
357831437791141889,357809774588465152,2013-07-18 14:57:17 EAT,2013-07-18,14:57:17,+0300,412482894,aurelie3dubois,Aurelie Dubois,,@parissecret did you always speak French or did you learn as a second language?,en,[],[],[],1,0,0,[],[],https://twitter.com/aurelie3dubois/status/357831437791141889,False,,0,,,,,,,,[],,,,
355590649355046913,355590649355046913,2013-07-12 10:33:12 EAT,2013-07-12,10:33:12,+0300,261393869,_kayyyyg_,Kay.G,,I don't understand why they have French as a second language,en,[],[],[],0,0,0,[],[],https://twitter.com/_KayyyyG_/status/355590649355046913,False,,0,,,,,,,,[],,,,
355499870418780162,355498930118733827,2013-07-12 04:32:28 EAT,2013-07-12,04:32:28,+0300,201392076,bagginsbilbo_,👋,,@loguwu in my province french is actually more common so french is my first language and i learned english at school as a second language,en,[],[],[],1,0,0,[],[],https://twitter.com/bagginsbilbo_/status/355499870418780162,False,,0,,,,,,,,[],,,,
355150840530608128,355135423615479808,2013-07-11 05:25:33 EAT,2013-07-11,05:25:33,+0300,233646439,livamour,Sarah-Louise,,"@TROYISTRUTH biology: major, French as a second language: minor, German studies: minor. But I want to work in bio (ecology)",en,[],[],[],0,0,0,[],[],https://twitter.com/livamour/status/355150840530608128,False,,0,,,,,,,,[],,,,
355020127558832129,355001876179193859,2013-07-10 20:46:09 EAT,2013-07-10,20:46:09,+0300,1165768219,write_on_target,David Bain,,@fergalkeane47 Surely that happens every few decades? That's why French kids learn German as a second language :-),en,[],[],[],0,0,0,[],[],https://twitter.com/Write_On_Target/status/355020127558832129,False,,0,,,,,,,,[],,,,
354782594329624577,354782594329624577,2013-07-10 05:02:16 EAT,2013-07-10,05:02:16,+0300,624002340,danielisrunning,danielisrunning,,"I have finally decided to go full English on my project, with French as a second language when I have time, or if ...  http://t.co/4fgOh0ULkJ",en,[],['http://on.fb.me/XDS6Pa'],[],0,0,0,[],[],https://twitter.com/danielisrunning/status/354782594329624577,False,,0,,,,,,,,[],,,,
354780636894081024,354780636894081024,2013-07-10 04:54:30 EAT,2013-07-10,04:54:30,+0300,624002340,danielisrunning,danielisrunning,,"I have finally decided to go full English on my project, with French as a second language when I have time, or if...  http://t.co/BuNbYJwrQp",en,[],['http://fb.me/2KUgOFUuf'],[],0,0,0,[],[],https://twitter.com/danielisrunning/status/354780636894081024,False,,0,,,,,,,,[],,,,
354350466643136514,354350466643136514,2013-07-09 00:25:09 EAT,2013-07-09,00:25:09,+0300,1099355052,unitmeg,e,,"can they not teach flirting as a second language at school instead of french, would be a tad more helpful like",en,[],[],[],2,0,1,[],[],https://twitter.com/unitmeg/status/354350466643136514,False,,0,,,,,,,,[],,,,
354321719659466752,354321719659466752,2013-07-08 22:30:55 EAT,2013-07-08,22:30:55,+0300,256988281,richardwaghorne,Richard Waghorne,,Spent the last while writing a letter in French. I found that difficult. Nothing tests a second language as mercilessly as prose composition,en,[],[],[],0,0,1,[],[],https://twitter.com/richardwaghorne/status/354321719659466752,False,,0,,,,,,,,[],,,,
354286962108153857,354286962108153857,2013-07-08 20:12:48 EAT,2013-07-08,20:12:48,+0300,1028765048,fearsinspeakers,chlo 🌲,,i love having french as a second language,en,[],[],[],0,0,0,[],[],https://twitter.com/fearsinspeakers/status/354286962108153857,False,,0,,,,,,,,[],,,,
354235889817354240,354235889817354240,2013-07-08 16:49:52 EAT,2013-07-08,16:49:52,+0300,631578926,andrewbasco,andrew,,"In Canada instead of people speaking Spanish as a second language, they speak French :P",en,[],[],[],0,0,0,[],[],https://twitter.com/andrewbasco/status/354235889817354240,False,,0,,,,,,,,[],,,,
353763194206035969,353761159414939648,2013-07-07 09:31:32 EAT,2013-07-07,09:31:32,+0300,383018321,sassididit,§assi,,@l0veprevails Lmbo I think it is funny that you and other people choice to speak spanish when I chose french as a second language in school,en,[],[],[],2,0,0,[],[],https://twitter.com/SassiDidIt/status/353763194206035969,False,,0,,,,,,,,[],,,,
353521119321530371,353521119321530371,2013-07-06 17:29:37 EAT,2013-07-06,17:29:37,+0300,409704297,koreywheat,Korey Wheatley,,French as a Second Language Resources   http://t.co/KV8FngpB0u via @pinterest  http://t.co/n3jdqVhQUk,en,"[{'screen_name': 'pinterest', 'name': 'pinterest', 'id': '106837463'}]","['http://thecanadianhomeschooler.com/2011/09/french-as-a-second-language-resources/', 'http://pinterest.com/pin/181621797445804981/']",[],0,0,0,[],[],https://twitter.com/KoreyWheat/status/353521119321530371,False,,0,,,,,,,,[],,,,
353482761002168320,353482761002168320,2013-07-06 14:57:12 EAT,2013-07-06,14:57:12,+0300,406264877,theeboy_lanx,🕳,,I did french as a second language in primary RT @SowRsow: @TheeBoy_Lanx lol where did juu learn that ?,en,"[{'screen_name': 'theeboy_lanx', 'name': '🕳', 'id': '406264877'}]",[],[],0,0,0,[],[],https://twitter.com/TheeBoy_Lanx/status/353482761002168320,False,,0,,,,,,,,[],,,,
353199847878311936,353196935106138112,2013-07-05 20:13:00 EAT,2013-07-05,20:13:00,+0300,304117589,mike_truman,Mike Truman,,ESL English as a second language. Spoke not a word of English when we met. Just French. @ArmeniQueen @ALakerfan78,en,"[{'screen_name': 'armeniqueen', 'name': 'c.', 'id': '33714487'}, {'screen_name': 'alakerfan78', 'name': '80soutcastnonconformist~💊souljourney truth💃🏾', 'id': '38550646'}]",[],[],0,0,0,[],[],https://twitter.com/mike_truman/status/353199847878311936,False,,0,,,,,,,,[],,,,
352857309711568897,352856354345582595,2013-07-04 21:31:53 EAT,2013-07-04,21:31:53,+0300,713345808,chloemarinee,chloé,,@InternetHomo damn I wish I could do French as well as you do English as a second language it's so clever,en,[],[],[],0,0,0,[],[],https://twitter.com/chloemarinee/status/352857309711568897,False,,0,,,,,,,,[],,,,
352282236625764352,352282236625764352,2013-07-03 07:26:44 EAT,2013-07-03,07:26:44,+0300,328253540,bilingualguides,BilingualStudyGuides,, http://t.co/UJfpcvTMJr French as a Second Language,en,[],['http://mojofle.blogspot.com/'],[],0,0,1,[],[],https://twitter.com/BilingualGuides/status/352282236625764352,False,,0,,,,,,,,[],,,,
351795338195120128,351786984064299008,2013-07-01 23:11:59 EAT,2013-07-01,23:11:59,+0300,383172152,m__belly,mahalex⎊,,@mspaulina2505 English. We only talk it. In school and writing we use the language arabic and we learn French as a second language b/c,en,[],[],[],0,0,1,[],[],https://twitter.com/M__Belly/status/351795338195120128,False,,0,,,,,,,,[],,,,
351393631644561409,351393631644561409,2013-06-30 20:35:45 EAT,2013-06-30,20:35:45,+0300,603875535,ifwecouldnotdie,datemi pazienza ,,i'm french directioner! hi italian — really?! oh sorry I did not know .. I study French as a second language in ...  http://t.co/0QPBKBXoau,en,[],['http://ask.fm/a/4lmpf9c6'],[],0,0,0,[],[],https://twitter.com/ifwecouldnotdie/status/351393631644561409,False,,0,,,,,,,,[],,,,
351040672414961665,350729162694201345,2013-06-29 21:13:12 EAT,2013-06-29,21:13:12,+0300,192383774,wbrl_ab,WBRegionalLibrary,,"@wanderworks oh, thanks for the heads up! I'll send out the correct link. It is indeed a French as a Second Language conversation group!",en,[],[],[],0,0,0,[],[],https://twitter.com/wbrl_ab/status/351040672414961665,False,,0,,,,,,,,[],,,,
350829163046903808,350829163046903808,2013-06-29 07:12:45 EAT,2013-06-29,07:12:45,+0300,324080940,kyblancooo,kyia.,,"Y'all niggas learning Spanish and French as a second language, I learned JavaScript. #istprobs",en,[],[],[],0,1,2,['istprobs'],[],https://twitter.com/kyblancooo/status/350829163046903808,False,,0,,,,,,,,[],,,,
350703206243905536,350703206243905536,2013-06-28 22:52:14 EAT,2013-06-28,22:52:14,+0300,14580701,yabla,Yabla Languages,,"#Funfact: French is spoken commonly as a second language in Morocco, Tunisia, Algeria, Lebanon, Syria, Laos, Cambodia and Vietnam.",en,[],[],[],0,2,2,['funfact'],[],https://twitter.com/Yabla/status/350703206243905536,False,,0,,,,,,,,[],,,,
349710174191235072,349705897443983362,2013-06-26 05:06:17 EAT,2013-06-26,05:06:17,+0300,44287302,michaellipka,Michael Lipka 🇨🇦,,"@C_Forrest That could explain it:  Swiss-German, as a second language to French Swiss.  Thus the French first name.",en,[],[],[],0,0,0,[],[],https://twitter.com/MichaelLipka/status/349710174191235072,False,,0,,,,,,,,[],,,,
349570142063165440,349570142063165440,2013-06-25 19:49:51 EAT,2013-06-25,19:49:51,+0300,281282129,jwanie,jane ❀,,i feel bad for ppl who have to learn french as a second language idek,en,[],[],[],0,0,0,[],[],https://twitter.com/Jwanie/status/349570142063165440,False,,0,,,,,,,,[],,,,
349518519441960960,349518519441960960,2013-06-25 16:24:43 EAT,2013-06-25,16:24:43,+0300,19777127,rfpbidscanada,RFP - Canada,,#RFP: Language training French as a second language (001 2013/06/24)...  http://t.co/7z9Z0IImOi,en,[],['http://bit.ly/10ifYXh'],[],0,0,0,['rfp'],[],https://twitter.com/RFPbidsCanada/status/349518519441960960,False,,0,,,,,,,,[],,,,
348593300242055168,348561692302667777,2013-06-23 03:08:13 EAT,2013-06-23,03:08:13,+0300,181283182,dumbmoose,Distracted Moose,,"@iadoretvd @Almaaz_A we used to be taught French,German as a second language.But as everyone speaks English they didn't think they needed it",en,"[{'screen_name': 'almaaz_a', 'name': 'zaamla', 'id': '992681221'}]",[],[],0,0,0,[],[],https://twitter.com/DumbMoose/status/348593300242055168,False,,0,,,,,,,,[],,,,
348088086263128064,348088086263128064,2013-06-21 17:40:41 EAT,2013-06-21,17:40:41,+0300,1528789664,recruit_ca,Recruit.ca,,"Teacher, French as a Second Language - Shearwater  http://t.co/Wf5A2cQQ8i #teacher #jobs #shearwater",en,[],['http://www.recruit.ca/jobs/teacher-french-as-a-second-language/education/2013-06-21/2487'],[],0,0,0,"['teacher', 'jobs', 'shearwater']",[],https://twitter.com/Recruit_ca/status/348088086263128064,False,,0,,,,,,,,[],,,,
348031808891400193,348025516634304512,2013-06-21 13:57:04 EAT,2013-06-21,13:57:04,+0300,1308959575,cricrifi,⭐️Cristina⭐️,,"@iTweetFacts in Canada, that's called the French as a Second Language teacher.",en,[],[],[],0,0,0,[],[],https://twitter.com/Cricrifi/status/348031808891400193,False,,0,,,,,,,,[],,,,
347406447992246273,347406447992246273,2013-06-19 20:32:06 EAT,2013-06-19,20:32:06,+0300,427241816,lil_bilinguals,Little Bilinguals London,,More people are now interested in learning Spanish than French as a second language since 2002. #NoJoke  -  http://t.co/rmXu0dQtJO,en,[],['http://ow.ly/lZfRr'],[],0,0,0,['nojoke'],[],https://twitter.com/lil_bilinguals/status/347406447992246273,False,,0,,,,,,,,[],,,,
345252521780051969,345250303412674560,2013-06-13 21:53:10 EAT,2013-06-13,21:53:10,+0300,182802335,gotalong,laurence ✨ 𝘵𝘩𝘦𝘺·𝘵𝘩𝘦𝘮,,@LauDesC i think i may take it later though and start with everything in french but the english as a second language (advanced),en,[],[],[],0,0,0,[],[],https://twitter.com/gotalong/status/345252521780051969,False,,0,,,,,,,,[],,,,
344675057009836035,344675057009836035,2013-06-12 07:38:32 EAT,2013-06-12,07:38:32,+0300,1478053958,usscience,US Science News,,"Learn computerese as a second language (that’s code for code): Forget Spanish, French or German – try learning...  http://t.co/O6rPag46fb",en,[],['http://bit.ly/19oyPoG'],[],0,0,0,[],[],https://twitter.com/USScience/status/344675057009836035,False,,0,,,,,,,,[],,,,
344617030047105026,344617030047105026,2013-06-12 03:47:57 EAT,2013-06-12,03:47:57,+0300,15580409,rosehollo,Everything's Rosy,,#DigitalNEC  I have info. on a job involving e-commerce and online marketing. French as second language a plus!  Anyone interested?,en,[],[],[],1,0,0,['digitalnec'],[],https://twitter.com/RoseHollo/status/344617030047105026,False,,0,,,,,,,,[],,,,
344550041807118336,344545462298243072,2013-06-11 23:21:46 EAT,2013-06-11,23:21:46,+0300,133840217,jslandry20,JS Landry,,@Fel0096 True. I'm glad I learned both English and French at the same time. French can't be fun to learn as a second language.,en,[],[],[],1,0,0,[],[],https://twitter.com/JSLandry20/status/344550041807118336,False,,0,,,,,,,,[],,,,
344309551362867202,344291357516517376,2013-06-11 07:26:08 EAT,2013-06-11,07:26:08,+0300,390253071,xporchpuncherx,Z. W. Campbell,,@ohmynellielove @godisrealjklol he is probably french and learning english as a second language. #plottwist,en,"[{'screen_name': 'godisrealjklol', 'name': 'slender teen ape', 'id': '985924508'}]",[],[],1,0,0,['plottwist'],[],https://twitter.com/xporchpuncherx/status/344309551362867202,False,,0,,,,,,,,[],,,,
344180383413313537,344180383413313537,2013-06-10 22:52:52 EAT,2013-06-10,22:52:52,+0300,194923705,bbateman18,Ben,,"A lot of people speak French or Spanish as their second language, I on the other hand use sarcasm as mine",en,[],[],[],0,0,0,[],[],https://twitter.com/bbateman18/status/344180383413313537,False,,0,,,,,,,,[],,,,
344012732766515200,344012732766515200,2013-06-10 11:46:41 EAT,2013-06-10,11:46:41,+0300,1428404274,adamadamouesc,Adam Adamou,,"Anonymous asked: I grew up speaking French as a second language, as do most people where I come from, and...  http://t.co/y7zeow1CDS",en,[],['http://tmblr.co/ZcG-Tsn08p7R'],[],0,0,0,[],[],https://twitter.com/AdamAdamouESC/status/344012732766515200,False,,0,,,,,,,,[],,,,
343836712323145728,343831467744436224,2013-06-10 00:07:15 EAT,2013-06-10,00:07:15,+0300,1491125520,andrewbosnow,Andrew Bosnow,,@katstyles14 I take French separately as a second language because we visit France about four times a year.,en,[],[],[],1,0,0,[],[],https://twitter.com/AndrewBosnow/status/343836712323145728,False,,0,,,,,,,,[],,,,
343185031885373440,343185031885373440,2013-06-08 04:57:42 EAT,2013-06-08,04:57:42,+0300,502369381,5secsofbuttsex,Shania Lynn,,awkward moment when you're Canadian so we don't learn Spanish as a second language. we learn french,en,[],[],[],2,4,0,[],[],https://twitter.com/5secsofbuttsex/status/343185031885373440,False,,0,,,,,,,,[],,,,
342820740472659968,342811939661033474,2013-06-07 04:50:08 EAT,2013-06-07,04:50:08,+0300,335271733,travadol,Travis,,"@oilfan01 As a French-speaker, I totally agree about the second language.",en,[],[],[],1,0,0,[],[],https://twitter.com/travadol/status/342820740472659968,False,,0,,,,,,,,[],,,,
342691432265560066,342691432265560066,2013-06-06 20:16:19 EAT,2013-06-06,20:16:19,+0300,201392076,bagginsbilbo_,👋,,and i'm really lucky french is my first language because it's so hard to learn as a second language god i can't imagine,en,[],[],[],2,0,0,[],[],https://twitter.com/bagginsbilbo_/status/342691432265560066,False,,0,,,,,,,,[],,,,
342594022625402880,342594022625402880,2013-06-06 13:49:14 EAT,2013-06-06,13:49:14,+0300,23416569,nexttonicx,Next to Nicx,,"We have language difficulties (both of us have French as a second language), but the lady who helps me…  http://t.co/B7GfQLzWQo",en,[],['http://instagram.com/p/aNvG_yGQmD/'],[],0,0,0,[],[],https://twitter.com/nexttonicx/status/342594022625402880,False,,0,,,,,,,,[],,,,
342075249128525824,342075249128525824,2013-06-05 03:27:49 EAT,2013-06-05,03:27:49,+0300,131595896,sarahbanker,Sarah,,I want to be able to speak French as a second language but I hate actual French class SO MUCH I can't even make it past level 3 lol,en,[],[],[],0,1,3,[],[],https://twitter.com/sarahbanker/status/342075249128525824,False,,0,,,,,,,,[],,,,
342008781087059968,341959221748850689,2013-06-04 23:03:42 EAT,2013-06-04,23:03:42,+0300,364621119,joseannethibo,Jozz,,"@IamDia5 Teaching French as a second language. Like teaching French to english, spanish, german poeple etc. :D",en,[],[],[],1,0,0,[],[],https://twitter.com/joseannethibo/status/342008781087059968,False,,0,,,,,,,,[],,,,
341897704655425536,341897704655425536,2013-06-04 15:42:19 EAT,2013-06-04,15:42:19,+0300,770048714,amandamatchett1,Amanda Craig,,Teaching French as a Second Language at SMART Education on CoursePark  http://t.co/uykl0OMU0j,en,[],['http://www.coursepark.com/learningnetwork/board/show/postId/1717/id/1452'],[],0,0,0,[],[],https://twitter.com/AmandaMatchett1/status/341897704655425536,False,,0,,,,,,,,[],,,,
341809873694109696,341809873694109696,2013-06-04 09:53:19 EAT,2013-06-04,09:53:19,+0300,342769107,amro_alzeiq,Amro,,"You take French as a Second Language, sa7 ? — Yup  http://t.co/wAzXeUXsSX",en,[],['http://ask.fm/a/476fcid6'],[],0,0,0,[],[],https://twitter.com/Amro_Alzeiq/status/341809873694109696,False,,0,,,,,,,,[],,,,
341674746028642304,341674746028642304,2013-06-04 00:56:22 EAT,2013-06-04,00:56:22,+0300,175848135,r_trent96,Trent,,You know what I just going send my child french classes and let him learn English as a second language,en,[],[],[],0,0,0,[],[],https://twitter.com/R_trent96/status/341674746028642304,False,,0,,,,,,,,[],,,,
341321462696775683,338223311890833408,2013-06-03 01:32:32 EAT,2013-06-03,01:32:32,+0300,505197426,adamreakes,Questionable Adam,,"@Connaitrelislam @VorianK @syriousdobermann Connaitre, I suspect you speak French as a first or second language? Je prls frncais aussi. :)",en,"[{'screen_name': 'voriank', 'name': 'moogs voriank', 'id': '922197282010808320'}]",[],[],0,0,0,[],[],https://twitter.com/AdamReakes/status/341321462696775683,False,,0,,,,,,,,[],,,,
340527831421444096,340522251696865280,2013-05-31 20:58:56 EAT,2013-05-31,20:58:56,+0300,37136843,dylfff77,Dylan Ferguson,,"@Benjaminsuxx French, Russian, German and English as a second language. Haha🇫🇷🇩🇪🇷🇺🇺🇸",en,[],[],[],0,0,0,[],[],https://twitter.com/dylfff77/status/340527831421444096,False,,0,,,,,,,,[],,,,
339885582681509890,339885582681509890,2013-05-30 02:26:52 EAT,2013-05-30,02:26:52,+0300,564396131,findpdfbooks,GetReads,,"Just added in our book collection: Resources for Teaching French as a Second Language #ebook, read it here:  http://t.co/R8gCpYyVbf",en,[],['http://library.queensu.ca/webedu/is/french.pdf'],[],0,0,0,['ebook'],[],https://twitter.com/FindPdfBooks/status/339885582681509890,False,,0,,,,,,,,[],,,,
339705862060908544,339705723116220416,2013-05-29 14:32:43 EAT,2013-05-29,14:32:43,+0300,64696378,xieem,Maxime,,@lesoir yes they should it’s not our fault the French are to proud to learn English as a second language.,en,[],[],[],0,0,0,[],[],https://twitter.com/xieem/status/339705862060908544,False,,0,,,,,,,,[],,,,
339385671628238851,339385671628238851,2013-05-28 17:20:24 EAT,2013-05-28,17:20:24,+0300,219815984,aimencf,Aimen,,"Et si tu n'existais pas, Dis-moi pourquoi j'existerais. French as a second language is formidable!",fr,[],[],[],0,0,0,[],[],https://twitter.com/aimenCF/status/339385671628238851,False,,0,,,,,,,,[],,,,
339382214615785472,339370474599493633,2013-05-28 17:06:40 EAT,2013-05-28,17:06:40,+0300,265731910,cruelntint,KINGXCRUEL,,@MontrealBliss lol i speak french as a second language not spanish,en,[],[],[],1,0,0,[],[],https://twitter.com/cruelntint/status/339382214615785472,False,,0,,,,,,,,[],,,,
169393228305539075,169393228305539075,2012-02-14 15:11:07 EAT,2012-02-14,15:11:07,+0300,18728586,monsieur_noone,Monsieur No One,,"It's Tuesday, and I'm up and ready for a morning ot teaching French as a Second Language. Never been to this school. I hope they play nicely",en,[],[],[],0,0,0,[],[],https://twitter.com/Monsieur_Noone/status/169393228305539075,False,,0,,,,,,,,[],,,,
169306981532831745,169306981532831745,2012-02-14 09:28:24 EAT,2012-02-14,09:28:24,+0300,94878342,alanasfinsta,Lana,,guys who speak French as a second language &lt;333333,en,[],[],[],0,0,0,[],[],https://twitter.com/alanasfinsta/status/169306981532831745,False,,0,,,,,,,,[],,,,
169153207560445952,169153207560445952,2012-02-13 23:17:22 EAT,2012-02-13,23:17:22,+0300,30434727,chrysics,Chris,,"Listening to conversations between people from various countries speaking English as a second language. ""in French there is a proverb…",en,[],[],[],0,0,0,[],[],https://twitter.com/chrysics/status/169153207560445952,False,,0,,,,,,,,[],,,,
169138453735411712,169138453735411712,2012-02-13 22:18:44 EAT,2012-02-13,22:18:44,+0300,302404663,ranjittravel,ranjit,,#bangalore second language as hindi and third language french or sankrit: I am having a son and daughter current...   http://t.co/kLRaoECG,en,[],['http://goo.gl/IMwRK'],[],0,0,0,['bangalore'],[],https://twitter.com/ranjittravel/status/169138453735411712,False,,0,,,,,,,,[],,,,
167993940748926978,167993940748926978,2012-02-10 18:30:51 EAT,2012-02-10,18:30:51,+0300,156923219,communicaidlang,communicaid_language,,Did you know? #French is spoken by 125 million people as a first language and 165 million as a second language  http://t.co/ZgX2pZU5,en,[],['http://bit.ly/bpqDSy'],[],0,0,0,['french'],[],https://twitter.com/CommunicaidLang/status/167993940748926978,False,,0,,,,,,,,[],,,,
